"id","uid","text","attitudes","comments","reposts","scheme"
539,"4196503235320578","#植得吃# 饿了，来份臭豆腐垫垫底儿，顺便来了个长沙牛肉粉味道不错。在8号线奥林匹克公园站龙记。","106","27",7,"https://m.weibo.cn/status/FEuunmk7M?mblogid=FEuunmk7M&luicode=10000011&lfid=1076031410812623"
540,"4196479021788905","瓜球大战之甜瓜娃娃的进攻","39","13",1,"https://m.weibo.cn/status/FEtRk7vnj?mblogid=FEtRk7vnj&luicode=10000011&lfid=1076031410812623"
541,"4196471198965409","不死鸟在繁殖了！","61","32",2,"https://m.weibo.cn/status/FEtEHBCjn?mblogid=FEtEHBCjn&luicode=10000011&lfid=1076031410812623"
542,"4196440929008721","#一点植物学#2017年的最后一天，史军老师在长安街的路边看到了一树的小果子。它们就是山荆子，山荆子呢，其实是苹果的亲戚，都是Malus属的植物。从掉落在地上的果子也可以看出来山荆子跟苹果啊、海棠啊都长的非常像。但是，这样的果子并不好吃，又小又酸又涩。并不好吃，但是很漂亮的小果子。【山荆子 ...全文","51","10",3,"https://m.weibo.cn/status/FEsRSBNzX?mblogid=FEsRSBNzX&luicode=10000011&lfid=1076031410812623"
543,"4196439544183820","请说出你的梦想哦不对，是愿望//@屈峰微博 @植物人史军 @太空一哥 @歌手李健 @纪连海 烦劳各位帮我转一下！","39","6",8,"https://m.weibo.cn/status/FEsPEhyoY?mblogid=FEsPEhyoY&luicode=10000011&lfid=1076031410812623"
544,"4196428286298751","白凤菜，从台湾兴起传遍各省，一度被认为是良药好蔬菜，但是因为爆出含有肝毒性的生物碱（吡咯里西啶类生物碱），被很多人强力吐槽。我的建议是，不要当它是药草，也不要当菜，偶有一尝也不会有啥问题。","48","15",11,"https://m.weibo.cn/status/FEsxuqqAL?mblogid=FEsxuqqAL&luicode=10000011&lfid=1076031410812623"
545,"4196416563448836","回复@2018锻炼身体不生病:为了煮的快，确实会加一些碱面或者小苏打进去，所以味道有点怪","19","26",3,"https://m.weibo.cn/status/FEseAetco?mblogid=FEseAetco&luicode=10000011&lfid=1076031410812623"
546,"4196412541596687","发布了头条文章：《为什么说，晚餐喝小米粥对身体好？》 网页链接","61","33",25,"https://m.weibo.cn/status/FEs866Hn1?mblogid=FEs866Hn1&luicode=10000011&lfid=1076031410812623"
547,"4196408300901808","还是一种橘柚（也被写成桔柚），八成是象山青这个品种哈。也是柑橘这个混乱家族在人类帮助下乱出来的成果。在树上的时候长这样。 查看图片","36","18",4,"https://m.weibo.cn/status/FEs1g3MBi?mblogid=FEs1g3MBi&luicode=10000011&lfid=1076031410812623"
548,"4196403775232772","开讲开讲咯","89","19",37,"https://m.weibo.cn/status/FErTXlXhy?mblogid=FErTXlXhy&luicode=10000011&lfid=1076031410812623"
549,"4196391288913090","回复@蛋蛋的阿呆呆:同推荐这个单山蘸水相当给力 查看图片 //@蛋蛋的阿呆呆:单山蘸水","24","27",6,"https://m.weibo.cn/status/FErzOBoHw?mblogid=FErzOBoHw&luicode=10000011&lfid=1076031410812623"
550,"4196387116281472","唉，游戏外挂真的如影随行，况且与钱相关。","26","16",2,"https://m.weibo.cn/status/FErt5qm64?mblogid=FErt5qm64&luicode=10000011&lfid=1076031410812623"
551,"4196240998059230","烟叶，吸烟有害健康其实北方也有种，只是品质不太好。","50","65",12,"https://m.weibo.cn/status/FEnFpxOzA?mblogid=FEnFpxOzA&luicode=10000011&lfid=1076031410812623"
552,"4196201022752777","#植得吃# 吊干柿饼，还保持着柿子原有的形状，已经出霜了，这就是各种糖。样品来自@加加的加","117","67",10,"https://m.weibo.cn/status/FEmCWby7D?mblogid=FEmCWby7D&luicode=10000011&lfid=1076031410812623"
553,"4196175916276823","反枝苋，能吃，只是硝酸盐和亚硝酸盐含量奇高，不适宜当日常菜","63","46",13,"https://m.weibo.cn/status/FElYrqkT5?mblogid=FElYrqkT5&luicode=10000011&lfid=1076031410812623"
554,"4196155678180746","#一点植物学# 补一个煮芽菜，煮好，蘸糊辣子吃 植物人史军的秒拍视频","109","83",17,"https://m.weibo.cn/status/FElrNykbw?mblogid=FElrNykbw&luicode=10000011&lfid=1076031410812623"
555,"4196143963651870","是坏了，撞坏和冻坏都有可能，倒是还可以吃，只是看着有点吓人，口感也不好了","31","12",2,"https://m.weibo.cn/status/FEl8Ufk18?mblogid=FEl8Ufk18&luicode=10000011&lfid=1076031410812623"
556,"4196076258426445","#一点植物学#儿菜，没有错，就是儿子的儿，儿菜。也叫芽菜。实际上它是一种芥菜，大名叫抱子芥。实际上我们吃的是它的嫩芽，一棵植物上会长好多嫩芽。它的口感吃起来类似于榨菜，只要清水煮一下，沾点儿辣椒面就可以吃了。小伙伴们都是怎么吃的呢？【儿菜】拍摄坐标：北京某菜市场 本视频由 ...全文","102","90",35,"https://m.weibo.cn/status/FEjnHzm6p?mblogid=FEjnHzm6p&luicode=10000011&lfid=1076031410812623"
557,"4196075944038213","复旦女神教师又火了！听完她这些格言豁然开朗… 复旦女神教师又火了！听完她这些格言豁然开朗…","45","10",18,"https://m.weibo.cn/status/FEjncgWwt?mblogid=FEjncgWwt&luicode=10000011&lfid=1076031410812623"
558,"4196060203571296","【八角不一定是八个角哦】这个真冤枉了开封菜了，虽然N八角大多是八个角，但是7到11个角都是正常的，不要怀疑。再者八角的用量并不高，不至于拿莽草来冒充，除非别有企图。莽草还有一个特点是尖端有钩钩一样的东西，也是分辨特征。 查看图片","82","14",24,"https://m.weibo.cn/status/FEiXOeZ3y?mblogid=FEiXOeZ3y&luicode=10000011&lfid=1076031410812623"
559,"4195908453023977","#植物人的深夜放毒时间# 方便火锅，说实话，肉包都不给力 植物人史军的秒拍视频","89","28",3,"https://m.weibo.cn/status/FEf13cGFP?mblogid=FEf13cGFP&luicode=10000011&lfid=1076031410812623"
560,"4195882792394612","恭喜@没名字的孩子呃 等10名用户获得【352出品的KN95口罩】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：微博抽奖平台","24","3",1,"https://m.weibo.cn/status/FEelFa2WM?mblogid=FEelFa2WM&luicode=10000011&lfid=1076031410812623"
561,"4195848088656742","#一点植物学# @玉米实验室 的2018年会，虽然我司人员不多，但是年会大咖云集哦。@纪连海 @屈峰微博 @太空一哥 @崔岱远 @半只土豆 @歪瓜叔叔","106","18",7,"https://m.weibo.cn/status/FEdrGAk0S?mblogid=FEdrGAk0S&luicode=10000011&lfid=1076031410812623"
562,"4195762436816207","梧桐科苹婆属植物花斑苹婆（sterculia versicolour）的树胶（类似海带粘液的多糖）。要说这东西对美容无用，这不科学，因为多糖类物质好歹能让肠胃蠕动更快，减轻便秘困扰，当然心情就舒畅了，当然就美丽了对了，采集的画面很美，我很想给大树送点纸巾 查看图片","76","35",22,"https://m.weibo.cn/status/FEbdxsBcP?mblogid=FEbdxsBcP&luicode=10000011&lfid=1076031410812623"
563,"4195713875426547","#一点植物学#说完了豌豆，今天来说一下豌豆尖。所谓豌豆尖呢，就是豌豆的嫩茎叶，在冬天的时候这是一个非常好的蔬菜。它既有豌豆的清香味儿，又有青菜多汁的口感。不论是炒菜，下火锅，还是做面汤，都是很好的配菜哦。通常来说，豌豆尖只在南方有，北方的小伙伴是不是很少见到呢，所以在北京的菜市场看 ...全文","270","141",56,"https://m.weibo.cn/status/FE9XdmLGX?mblogid=FE9XdmLGX&luicode=10000011&lfid=1076031410812623"
564,"4195680186135137","#植得吃# 周末早晨，又是小锅米线，真的是小锅","82","18",3,"https://m.weibo.cn/status/FE94SpK1P?mblogid=FE94SpK1P&luicode=10000011&lfid=1076031410812623"
565,"4195672503120702","是茶梅哈，看起来比山茶个头略小，花瓣是像梅花片片飘落的。因而得名。（山茶花凋谢的时候是一整朵吧唧就掉下来了）","92","24",24,"https://m.weibo.cn/status/FE8Sud5PU?mblogid=FE8Sud5PU&luicode=10000011&lfid=1076031410812623"
566,"4195507351354252","有没有伤害到花花草草","25","10",5,"https://m.weibo.cn/status/FE4A75GiM?mblogid=FE4A75GiM&luicode=10000011&lfid=1076031410812623"
567,"4195485830479997","回复@呼啦啦寻找:#一点植物学# 果然是红心，红心火龙果的是典型的自花不结果种类，需要从另一棵火龙果上获得花粉及时授粉才能结果。白心果不用做任何事情就能结果。这就是红心果贵的原因。//@呼啦啦寻找:回复@植物人史军:红心的","83","33",32,"https://m.weibo.cn/status/FE41p20RT?mblogid=FE41p20RT&luicode=10000011&lfid=1076031410812623"
568,"4195484900269506","某种薯蓣的珠芽，不好说能吃不能吃。如果是山药的就能吃。","40","30",1,"https://m.weibo.cn/status/FE3ZU186S?mblogid=FE3ZU186S&luicode=10000011&lfid=1076031410812623"
569,"4195458124017386","#一点植物学# 论植物学跟钱的距离，就差一道题","50","32",2,"https://m.weibo.cn/status/FE3iIgR6y?mblogid=FE3iIgR6y&luicode=10000011&lfid=1076031410812623"
570,"4195436317185733","同感，我一直都佩服那些写出知音体文章的人，别看不起这种文体，没有几个人能写出来。真的。//@松鼠云无心: 通俗点说就是：别拿自己的业余爱好去挑战别人谋生的手艺～","50","7",54,"https://m.weibo.cn/status/FE2Jxu9kV?mblogid=FE2Jxu9kV&luicode=10000011&lfid=1076031410812623"
571,"4195427781582237","表演时趴舞台上睡着 3岁女娃萌翻全场，唉，小朋友也不容易啊。保重充足睡眠的重要性，大家都看到了吧。 表演时趴舞台上睡着 3岁女娃萌翻全场 查看图片","55","9",8,"https://m.weibo.cn/status/FE2vM6DBX?mblogid=FE2vM6DBX&luicode=10000011&lfid=1076031410812623"
572,"4195415211482465","这个可以发，只是需要定制服务而已（特殊包装和特定快递）//@Achillea: 这种水果永远都是内蒙不发货","19","16",3,"https://m.weibo.cn/status/FE2bv6dEJ?mblogid=FE2bv6dEJ&luicode=10000011&lfid=1076031410812623"
573,"4195411092082204","在吃掉了一箱又一箱的橙子以后，终于恍然大悟。这里有一个一个猝不及防的链接网页链接 让你找到文中所用到的这款“丝滑Small橙” 为了弄明白如何吃橙子才能不塞牙，我发现了一个秘密……","86","65",28,"https://m.weibo.cn/status/FE24R8JFW?mblogid=FE24R8JFW&luicode=10000011&lfid=1076031410812623"
574,"4195406873348010","回复@我想吃冰镇大西瓜:网页链接 这首歌送给你，很搭。//@我想吃冰镇大西瓜:想要个100斤的大榴莲，一打开十里飘香","34","9",9,"https://m.weibo.cn/status/FE1Y3e2Ya?mblogid=FE1Y3e2Ya&luicode=10000011&lfid=1076031410812623"
575,"4195383196896569","#一点植物学# 【一波凶猛的巨型果子来了】每一个都够是重量级的选手。半斤重的草莓，一斤重的释迦，一吨重的南瓜，啃也啃不完的香蕉和菠萝蜜，当然还有两个手都抓不住的木瓜（特别提示，也没啥特殊能力）。所以，你最中意哪一款呢？","64","61",28,"https://m.weibo.cn/status/FE1lRsW6Z?mblogid=FE1lRsW6Z&luicode=10000011&lfid=1076031410812623"
576,"4195366138105636","回复@朦胧江:黄圆绿皱的组合，大家还记得不？//@朦胧江:来自孟德尔的点赞。","40","16",7,"https://m.weibo.cn/status/FE0Uly0E4?mblogid=FE0Uly0E4&luicode=10000011&lfid=1076031410812623"
577,"4195351487488129","#一点植物学#小伙伴们，你们爱吃豌豆吗？做汤吃，炒着吃，无论怎么吃，嫩嫩的豌豆才是最好吃的，啊哈。那么你们爱吃荷兰豆吗？都水嫩的豆荚也是很美味的。其实，荷兰豆就是一种豌豆，它们只是形态不同的亲兄弟，压根呢就是一个品种，只是豌豆的不同培育方向出来的品种。荷兰豆呢，是为吃豆荚而用，豌豆 ...全文","64","42",20,"https://m.weibo.cn/status/FE0wIvq0h?mblogid=FE0wIvq0h&luicode=10000011&lfid=1076031410812623"
578,"4195306247686090","来抽一个，如果是我中，我就再抽。","33","7",20,"https://m.weibo.cn/status/FDZlKwfvc?mblogid=FDZlKwfvc&luicode=10000011&lfid=1076031410812623"
579,"4195271343157908","新东方要是加开一门课叫龙虾点穴手，保证龙虾无痛进锅，此课必火","65","34",14,"https://m.weibo.cn/status/FDYrsdfw0?mblogid=FDYrsdfw0&luicode=10000011&lfid=1076031410812623"
580,"4195262275054929","#熊猫守护者# 我刚刚加入了“熊猫守护者”，据说会在陕西秦岭种下真实的竹子哦！你也快来加入我们，一起为萌萌的熊猫种竹子吧！ 熊猫守护者","59","5",1,"https://m.weibo.cn/status/FDYcPld17?mblogid=FDYcPld17&luicode=10000011&lfid=1076031410812623"
581,"4195151184430271","#植得读# 这两条有气味的新闻告诉我们，1良好的个人形象真的有助于工作，哪怕专业技能再高超，也可能栽在个人形象的维护上。2.形象维护要量力而为，找对方法，要不然会适得其反","31","8",3,"https://m.weibo.cn/status/FDVjEiAvZ?mblogid=FDVjEiAvZ&luicode=10000011&lfid=1076031410812623"
582,"4195136172591768","#植物人的深夜放毒时间# @吃货研究所 的跳跳糖巧克力，赞！爽滑加跳动，温柔和激情并存。特别提示，一定要含化不要嚼，温柔的姿势会带来不一样的体验","75","36",9,"https://m.weibo.cn/status/FDUVraSeI?mblogid=FDUVraSeI&luicode=10000011&lfid=1076031410812623"
583,"4195114203395373","虎刺梅，最好不要放在卧室，汁液有毒且有尖刺，太容易误伤","77","38",14,"https://m.weibo.cn/status/FDUm0efi5?mblogid=FDUm0efi5&luicode=10000011&lfid=1076031410812623"
584,"4195094732798783","速读【可以放甜的果子】有苹果，香蕉，榴莲，芒果，猕猴桃【不可以放甜的果子】菠萝，橘子，橙子，西瓜，荔枝。","66","31",29,"https://m.weibo.cn/status/FDTQBbK5F?mblogid=FDTQBbK5F&luicode=10000011&lfid=1076031410812623"
585,"4194989103427360","#一点植物学#红薯！外面的烤红薯闻起来就香香的，掰开一吃，热乎乎！然后，小伙伴们去菜市场买过红薯吗？知道红薯的形态也是有区别的吗？虽然外表看上去都是差不多的，但是，有些红薯内瓤的肉是橙黄色的、有的是白色的、还有的是橙红色的。其实，在野生状态下，红薯的皮的颜色、肉的颜色也是多种多样的 ...全文","64","63",18,"https://m.weibo.cn/status/FDR6eenC0?mblogid=FDR6eenC0&luicode=10000011&lfid=1076031410812623"
586,"4194977934000530","发布了头条文章：《苹果刚摘下来好吃，还是放一段时间好吃》 苹果刚摘下来好吃，还是放一段时间好吃","122","37",70,"https://m.weibo.cn/status/FDQOdgMIG?mblogid=FDQOdgMIG&luicode=10000011&lfid=1076031410812623"
587,"4194964113971809","石花菜，远比我们想象力丰富。","32","11",84,"https://m.weibo.cn/status/FDQrVgFfr?mblogid=FDQrVgFfr&luicode=10000011&lfid=1076031410812623"
588,"4194950994082499","公交车上投币五花八门，让我想起了八十年代的游戏厅，小盆友们也是各显神通赛东西进游戏机投币口，然而基本都被老板识破后来居然有人想造游戏币，还好没有，当时游戏厅是一块钱买四个，这点钱根本就不足以造出游戏币，如果真造了去玩，那就亏大了。这也是低面值硬币无假币的真相","35","22",6,"https://m.weibo.cn/status/FDQ6Lh82L?mblogid=FDQ6Lh82L&luicode=10000011&lfid=1076031410812623"
